,TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS
3926892,3926892,2023-07-08 13:23:48,1197,673,85,13613028,157
3926894,3926894,2023-07-08 13:23:58,457,9763,42,13613038,157
3926895,3926895,2023-07-08 13:23:59,3445,354,38,13613039,157
3926896,3926896,2023-07-08 13:24:01,3600,7897,21,13613041,157
3926897,3926897,2023-07-08 13:24:02,64,9308,77,13613042,157
3926898,3926898,2023-07-08 13:24:02,3925,3938,25,13613042,157
3926899,3926899,2023-07-08 13:24:04,883,2043,47,13613044,157
3926900,3926900,2023-07-08 13:24:05,2390,6155,16,13613045,157
3926901,3926901,2023-07-08 13:24:08,361,6594,35,13613048,157
3926902,3926902,2023-07-08 13:24:08,127,2833,53,13613048,157
3926903,3926903,2023-07-08 13:24:09,4316,3725,70,13613049,157
3926904,3926904,2023-07-08 13:24:10,640,8727,87,13613050,157
3926905,3926905,2023-07-08 13:24:12,4115,6320,63,13613052,157
3926906,3926906,2023-07-08 13:24:15,311,546,67,13613055,157
3926907,3926907,2023-07-08 13:24:18,2086,1005,42,13613058,157
3926908,3926908,2023-07-08 13:24:19,2572,1446,54,13613059,157
3926909,3926909,2023-07-08 13:24:19,4659,6279,28,13613059,157
3926910,3926910,2023-07-08 13:24:21,584,2821,72,13613061,157
3926911,3926911,2023-07-08 13:24:22,4373,9726,54,13613062,157
3926912,3926912,2023-07-08 13:24:22,972,8895,66,13613062,157
3926913,3926913,2023-07-08 13:24:23,3954,6605,62,13613063,157
3926914,3926914,2023-07-08 13:24:24,793,7058,47,13613064,157
3926915,3926915,2023-07-08 13:24:24,4726,7014,45,13613064,157
3926916,3926916,2023-07-08 13:24:25,4630,5967,45,13613065,157
3926917,3926917,2023-07-08 13:24:26,4889,1181,91,13613066,157
3926918,3926918,2023-07-08 13:24:30,3802,2309,56,13613070,157
3926920,3926920,2023-07-08 13:24:31,3377,1057,11,13613071,157
3926919,3926919,2023-07-08 13:24:31,2318,4337,47,13613071,157
3926921,3926921,2023-07-08 13:24:33,912,7917,95,13613073,157
3926922,3926922,2023-07-08 13:24:35,4364,219,76,13613075,157
3926923,3926923,2023-07-08 13:24:35,715,8831,12,13613075,157
3926924,3926924,2023-07-08 13:24:39,63,4187,50,13613079,157
3926925,3926925,2023-07-08 13:24:40,4972,6451,60,13613080,157
3926926,3926926,2023-07-08 13:24:40,4735,5125,55,13613080,157
3926927,3926927,2023-07-08 13:24:40,2449,7977,54,13613080,157
3926928,3926928,2023-07-08 13:24:40,4926,9721,69,13613080,157
3926929,3926929,2023-07-08 13:24:41,2091,6904,76,13613081,157
3926930,3926930,2023-07-08 13:24:42,649,9696,6,13613082,157
3926931,3926931,2023-07-08 13:24:43,421,50,63,13613083,157
3926932,3926932,2023-07-08 13:24:46,3030,2729,90,13613086,157
3926933,3926933,2023-07-08 13:24:49,2997,2226,30,13613089,157
3926934,3926934,2023-07-08 13:24:49,1435,2810,90,13613089,157
3926935,3926935,2023-07-08 13:24:50,3870,577,52,13613090,157
3926936,3926936,2023-07-08 13:24:53,2949,4335,100,13613093,157
3926937,3926937,2023-07-08 13:24:53,537,7707,21,13613093,157
3926938,3926938,2023-07-08 13:24:58,1357,4618,40,13613098,157
3926939,3926939,2023-07-08 13:24:59,3980,8461,59,13613099,157
3926940,3926940,2023-07-08 13:24:59,1363,5311,52,13613099,157
3926941,3926941,2023-07-08 13:25:00,1634,9032,53,13613100,157
3926942,3926942,2023-07-08 13:25:01,1929,2507,40,13613101,157
3926943,3926943,2023-07-08 13:25:02,3819,2330,40,13613102,157
3926944,3926944,2023-07-08 13:25:03,507,907,37,13613103,157
3926945,3926945,2023-07-08 13:25:05,1835,8919,24,13613105,157
3926946,3926946,2023-07-08 13:25:06,212,4243,40,13613106,157
3926947,3926947,2023-07-08 13:25:07,389,1324,96,13613107,157
3926948,3926948,2023-07-08 13:25:09,4600,1616,74,13613109,157
3926949,3926949,2023-07-08 13:25:10,3646,9066,30,13613110,157
3926950,3926950,2023-07-08 13:25:11,1629,3697,84,13613111,157
3926951,3926951,2023-07-08 13:25:11,2841,5885,92,13613111,157
3926952,3926952,2023-07-08 13:25:13,4814,7332,93,13613113,157
3926953,3926953,2023-07-08 13:25:15,3383,564,75,13613115,157
3926955,3926955,2023-07-08 13:25:16,2722,7345,9,13613116,157
3926954,3926954,2023-07-08 13:25:16,3378,1082,78,13613116,157
3926956,3926956,2023-07-08 13:25:17,1666,2127,90,13613117,157
3926957,3926957,2023-07-08 13:25:17,4498,3155,50,13613117,157
3926958,3926958,2023-07-08 13:25:18,355,7150,67,13613118,157
3926959,3926959,2023-07-08 13:25:19,2509,6107,22,13613119,157
3926960,3926960,2023-07-08 13:25:20,3090,5048,3,13613120,157
3926961,3926961,2023-07-08 13:25:20,326,1639,76,13613120,157
3926962,3926962,2023-07-08 13:25:21,756,9827,16,13613121,157
3926963,3926963,2023-07-08 13:25:21,530,787,64,13613121,157
3926964,3926964,2023-07-08 13:25:22,1154,4641,95,13613122,157
3926965,3926965,2023-07-08 13:25:23,4919,6606,54,13613123,157
3926966,3926966,2023-07-08 13:25:24,521,8897,41,13613124,157
3926967,3926967,2023-07-08 13:25:24,2816,3882,95,13613124,157
3926968,3926968,2023-07-08 13:25:26,1785,4037,39,13613126,157
3926969,3926969,2023-07-08 13:25:28,3223,9504,35,13613128,157
3926970,3926970,2023-07-08 13:25:30,792,2027,98,13613130,157
3926971,3926971,2023-07-08 13:25:34,1497,7670,49,13613134,157
3926972,3926972,2023-07-08 13:25:34,729,8710,31,13613134,157
3926973,3926973,2023-07-08 13:25:34,4058,6988,45,13613134,157
3926974,3926974,2023-07-08 13:25:36,1485,7588,6,13613136,157
3926975,3926975,2023-07-08 13:25:37,299,5400,71,13613137,157
3926976,3926976,2023-07-08 13:25:38,587,8553,70,13613138,157
3926977,3926977,2023-07-08 13:25:38,4075,4491,73,13613138,157
3926979,3926979,2023-07-08 13:25:39,543,8422,60,13613139,157
3926978,3926978,2023-07-08 13:25:39,3386,413,36,13613139,157
3926980,3926980,2023-07-08 13:25:42,4035,6100,38,13613142,157
3926981,3926981,2023-07-08 13:25:43,1838,8817,27,13613143,157
3926982,3926982,2023-07-08 13:25:45,2476,3072,47,13613145,157
3926983,3926983,2023-07-08 13:25:46,8,6558,6,13613146,157
3926984,3926984,2023-07-08 13:25:47,2085,8486,48,13613147,157
3926985,3926985,2023-07-08 13:25:47,4441,7792,25,13613147,157
3926986,3926986,2023-07-08 13:25:48,4217,8589,90,13613148,157
3926987,3926987,2023-07-08 13:25:48,3858,429,86,13613148,157
3926988,3926988,2023-07-08 13:25:52,1349,3850,64,13613152,157
3926989,3926989,2023-07-08 13:25:53,4703,1794,37,13613153,157
3926990,3926990,2023-07-08 13:25:56,2287,1109,75,13613156,157
3926991,3926991,2023-07-08 13:25:57,478,1375,27,13613157,157
3926992,3926992,2023-07-08 13:25:58,4028,8642,89,13613158,157
3926993,3926993,2023-07-08 13:25:58,3951,6240,7,13613158,157
3926994,3926994,2023-07-08 13:25:58,1144,2815,37,13613158,157
3926995,3926995,2023-07-08 13:26:00,4155,8127,85,13613160,157
3926996,3926996,2023-07-08 13:26:00,1054,6011,80,13613160,157
3926997,3926997,2023-07-08 13:26:01,3610,7806,40,13613161,157
3926998,3926998,2023-07-08 13:26:03,4930,340,38,13613163,157
3926999,3926999,2023-07-08 13:26:03,1278,8924,24,13613163,157
3927000,3927000,2023-07-08 13:26:04,818,1283,91,13613164,157
3927002,3927002,2023-07-08 13:26:05,2205,5534,29,13613165,157
3927003,3927003,2023-07-08 13:26:05,194,1409,95,13613165,157
3927001,3927001,2023-07-08 13:26:05,1917,6213,59,13613165,157
3927004,3927004,2023-07-08 13:26:07,838,4004,91,13613167,157
3927005,3927005,2023-07-08 13:26:08,3310,8153,37,13613168,157
3927006,3927006,2023-07-08 13:26:08,3754,4638,24,13613168,157
3927007,3927007,2023-07-08 13:26:10,4377,5425,62,13613170,157
3927008,3927008,2023-07-08 13:26:12,2805,2079,22,13613172,157
3927009,3927009,2023-07-08 13:26:13,1504,5539,31,13613173,157
3927010,3927010,2023-07-08 13:26:15,59,9740,72,13613175,157
3927011,3927011,2023-07-08 13:26:16,501,2258,67,13613176,157
3927012,3927012,2023-07-08 13:26:19,4400,2051,38,13613179,157
3927013,3927013,2023-07-08 13:26:20,3379,6483,64,13613180,157
3927014,3927014,2023-07-08 13:26:20,2950,4119,12,13613180,157
3927015,3927015,2023-07-08 13:26:21,4835,197,79,13613181,157
3927016,3927016,2023-07-08 13:26:22,1214,4462,34,13613182,157
3927017,3927017,2023-07-08 13:26:24,1358,2106,50,13613184,157
3927018,3927018,2023-07-08 13:26:25,3622,1062,29,13613185,157
3927019,3927019,2023-07-08 13:26:25,3013,7185,41,13613185,157
3927020,3927020,2023-07-08 13:26:26,3399,6970,53,13613186,157
3927021,3927021,2023-07-08 13:26:26,1627,5461,90,13613186,157
3927022,3927022,2023-07-08 13:26:28,2938,4472,14,13613188,157
3927023,3927023,2023-07-08 13:26:29,3168,9954,87,13613189,157
3927024,3927024,2023-07-08 13:26:29,1493,859,74,13613189,157
3927025,3927025,2023-07-08 13:26:30,3500,4775,60,13613190,157
3927026,3927026,2023-07-08 13:26:30,1084,4754,85,13613190,157
3927028,3927028,2023-07-08 13:26:31,2936,6514,33,13613191,157
3927027,3927027,2023-07-08 13:26:31,3310,3476,37,13613191,157
3927029,3927029,2023-07-08 13:26:32,1922,4810,79,13613192,157
3927030,3927030,2023-07-08 13:26:34,1146,2437,77,13613194,157
3927031,3927031,2023-07-08 13:26:36,643,2001,61,13613196,157
3927032,3927032,2023-07-08 13:26:36,4114,3218,30,13613196,157
3927033,3927033,2023-07-08 13:26:38,3666,4997,14,13613198,157
3927034,3927034,2023-07-08 13:26:39,2082,3760,39,13613199,157
3927035,3927035,2023-07-08 13:26:39,917,1066,80,13613199,157
3927036,3927036,2023-07-08 13:26:40,4385,8323,26,13613200,157
3927037,3927037,2023-07-08 13:26:45,3177,9735,5,13613205,157
3927038,3927038,2023-07-08 13:26:47,1516,5100,10,13613207,157
3927039,3927039,2023-07-08 13:26:47,4981,9943,26,13613207,157
3927041,3927041,2023-07-08 13:26:48,4857,3125,34,13613208,157
3927040,3927040,2023-07-08 13:26:48,3002,6025,88,13613208,157
3927042,3927042,2023-07-08 13:26:50,375,9810,31,13613210,157
3927043,3927043,2023-07-08 13:26:50,2289,4921,34,13613210,157
3927044,3927044,2023-07-08 13:26:51,3813,4989,9,13613211,157
3927045,3927045,2023-07-08 13:26:54,2605,4586,87,13613214,157
3927046,3927046,2023-07-08 13:26:54,1346,9090,88,13613214,157
3927047,3927047,2023-07-08 13:26:55,134,8423,88,13613215,157
3927048,3927048,2023-07-08 13:26:56,973,8647,60,13613216,157
3927049,3927049,2023-07-08 13:26:57,1583,6365,42,13613217,157
3927050,3927050,2023-07-08 13:26:57,2254,2727,97,13613217,157
3927052,3927052,2023-07-08 13:26:58,3071,3982,38,13613218,157
3927054,3927054,2023-07-08 13:26:58,3327,8665,50,13613218,157
3927051,3927051,2023-07-08 13:26:58,4822,5264,62,13613218,157
3927053,3927053,2023-07-08 13:26:58,2807,2282,29,13613218,157
3927055,3927055,2023-07-08 13:26:59,3097,2111,72,13613219,157
3927056,3927056,2023-07-08 13:27:01,4697,8378,53,13613221,157
3927057,3927057,2023-07-08 13:27:01,887,1957,74,13613221,157
3927058,3927058,2023-07-08 13:27:02,1579,3628,30,13613222,157
3927059,3927059,2023-07-08 13:27:03,3173,4410,97,13613223,157
3927061,3927061,2023-07-08 13:27:05,1582,7924,10,13613225,157
3927060,3927060,2023-07-08 13:27:05,858,8379,15,13613225,157
3927062,3927062,2023-07-08 13:27:06,3875,6516,20,13613226,157
3927063,3927063,2023-07-08 13:27:07,2297,1307,40,13613227,157
3927064,3927064,2023-07-08 13:27:07,3279,3685,45,13613227,157
3927065,3927065,2023-07-08 13:27:08,2139,8940,75,13613228,157
3927066,3927066,2023-07-08 13:27:12,4798,5729,21,13613232,157
3927067,3927067,2023-07-08 13:27:15,2216,544,6,13613235,157
3927068,3927068,2023-07-08 13:27:18,4484,4781,52,13613238,157
3927069,3927069,2023-07-08 13:27:19,3105,5689,16,13613239,157
3927070,3927070,2023-07-08 13:27:20,986,4393,78,13613240,157
3927071,3927071,2023-07-08 13:27:20,1963,2889,17,13613240,157
3927072,3927072,2023-07-08 13:27:22,1459,5073,43,13613242,157
3927073,3927073,2023-07-08 13:27:23,1649,8123,13,13613243,157
3927074,3927074,2023-07-08 13:27:23,1652,3880,82,13613243,157
3927075,3927075,2023-07-08 13:27:23,3614,6420,52,13613243,157
3927077,3927077,2023-07-08 13:27:24,3453,8136,77,13613244,157
3927076,3927076,2023-07-08 13:27:24,1459,9878,42,13613244,157
3927078,3927078,2023-07-08 13:27:28,2125,6178,55,13613248,157
3927079,3927079,2023-07-08 13:27:29,4760,2272,7,13613249,157
3927080,3927080,2023-07-08 13:27:30,2843,3478,27,13613250,157
3927081,3927081,2023-07-08 13:27:37,1490,4007,66,13613257,157
3927082,3927082,2023-07-08 13:27:44,3932,2308,77,13613264,157
3927083,3927083,2023-07-08 13:27:45,3453,1390,78,13613265,157
3927084,3927084,2023-07-08 13:27:45,3629,5730,23,13613265,157
3927085,3927085,2023-07-08 13:27:47,1810,706,3,13613267,157
3927087,3927087,2023-07-08 13:27:48,2323,8659,73,13613268,157
3927086,3927086,2023-07-08 13:27:48,1642,6980,13,13613268,157
3927088,3927088,2023-07-08 13:27:49,1107,6741,35,13613269,157
3927089,3927089,2023-07-08 13:27:50,1108,2260,7,13613270,157
3927090,3927090,2023-07-08 13:27:53,2683,4582,64,13613273,157
3927091,3927091,2023-07-08 13:27:53,3296,4030,45,13613273,157
3927092,3927092,2023-07-08 13:27:53,3751,4249,81,13613273,157
3927093,3927093,2023-07-08 13:27:54,2196,7378,52,13613274,157
3927094,3927094,2023-07-08 13:27:56,601,8041,94,13613276,157
3927095,3927095,2023-07-08 13:27:56,3622,3885,28,13613276,157
3927096,3927096,2023-07-08 13:28:00,1686,609,45,13613280,157
3927097,3927097,2023-07-08 13:28:00,2308,7043,97,13613280,157
3927098,3927098,2023-07-08 13:28:02,1624,7688,13,13613282,157
3927099,3927099,2023-07-08 13:28:02,3158,8776,17,13613282,157
3927100,3927100,2023-07-08 13:28:03,2098,4485,49,13613283,157
3927101,3927101,2023-07-08 13:28:06,592,7717,71,13613286,157
3927102,3927102,2023-07-08 13:28:09,4271,8459,19,13613289,157
3927103,3927103,2023-07-08 13:28:09,3075,2508,67,13613289,157
3927104,3927104,2023-07-08 13:28:09,3223,8884,34,13613289,157
3927105,3927105,2023-07-08 13:28:09,842,826,23,13613289,157
3927106,3927106,2023-07-08 13:28:10,4778,3510,15,13613290,157
3927107,3927107,2023-07-08 13:28:12,2937,7993,31,13613292,157
3927108,3927108,2023-07-08 13:28:13,3322,2221,88,13613293,157
3927109,3927109,2023-07-08 13:28:15,1761,6967,85,13613295,157
3927110,3927110,2023-07-08 13:28:16,1927,872,21,13613296,157
3927111,3927111,2023-07-08 13:28:16,41,9013,87,13613296,157
3927113,3927113,2023-07-08 13:28:17,1852,652,46,13613297,157
3927114,3927114,2023-07-08 13:28:17,4514,2588,75,13613297,157
3927112,3927112,2023-07-08 13:28:17,1902,5640,9,13613297,157
3927115,3927115,2023-07-08 13:28:18,3156,3563,42,13613298,157
3927116,3927116,2023-07-08 13:28:18,3699,3245,10,13613298,157
3927117,3927117,2023-07-08 13:28:19,2080,3915,37,13613299,157
3927118,3927118,2023-07-08 13:28:22,2364,7402,87,13613302,157
3927119,3927119,2023-07-08 13:28:22,2008,7542,42,13613302,157
3927123,3927123,2023-07-08 13:28:25,2344,9378,13,13613305,157
3927122,3927122,2023-07-08 13:28:25,1575,7109,14,13613305,157
3927124,3927124,2023-07-08 13:28:25,3789,2549,44,13613305,157
3927120,3927120,2023-07-08 13:28:25,759,1347,91,13613305,157
3927121,3927121,2023-07-08 13:28:25,4829,7757,32,13613305,157
3927125,3927125,2023-07-08 13:28:27,2629,304,76,13613307,157
3927126,3927126,2023-07-08 13:28:27,1919,3217,64,13613307,157
3927127,3927127,2023-07-08 13:28:28,4989,8147,68,13613308,157
3927128,3927128,2023-07-08 13:28:28,2523,1675,40,13613308,157
3927129,3927129,2023-07-08 13:28:32,2830,4910,30,13613312,157
3927130,3927130,2023-07-08 13:28:35,3292,5201,95,13613315,157
3927131,3927131,2023-07-08 13:28:37,3865,496,13,13613317,157
3927132,3927132,2023-07-08 13:28:39,4738,3682,92,13613319,157
3927133,3927133,2023-07-08 13:28:40,1540,574,61,13613320,157
3927134,3927134,2023-07-08 13:28:41,269,8680,27,13613321,157
3927138,3927138,2023-07-08 13:28:44,2993,9039,31,13613324,157
3927137,3927137,2023-07-08 13:28:44,73,4570,98,13613324,157
3927135,3927135,2023-07-08 13:28:44,2986,515,35,13613324,157
3927136,3927136,2023-07-08 13:28:44,2490,9053,17,13613324,157
3927139,3927139,2023-07-08 13:28:46,3800,7631,27,13613326,157
3927140,3927140,2023-07-08 13:28:46,1995,6260,40,13613326,157
3927141,3927141,2023-07-08 13:28:47,4421,7579,7,13613327,157
3927142,3927142,2023-07-08 13:28:47,1943,6070,11,13613327,157
3927143,3927143,2023-07-08 13:28:50,4042,8574,68,13613330,157
3927144,3927144,2023-07-08 13:28:51,3758,7539,5,13613331,157
3927145,3927145,2023-07-08 13:28:51,4152,9182,10,13613331,157
3927146,3927146,2023-07-08 13:28:52,3927,689,61,13613332,157
3927147,3927147,2023-07-08 13:28:56,4512,1206,91,13613336,157
3927148,3927148,2023-07-08 13:29:00,3178,1281,20,13613340,157
3927150,3927150,2023-07-08 13:29:01,660,1383,82,13613341,157
3927149,3927149,2023-07-08 13:29:01,949,6811,94,13613341,157
3927151,3927151,2023-07-08 13:29:03,2407,2351,53,13613343,157
3927152,3927152,2023-07-08 13:29:03,3632,6587,83,13613343,157
3927153,3927153,2023-07-08 13:29:04,2095,3061,33,13613344,157
3927154,3927154,2023-07-08 13:29:04,4092,6672,51,13613344,157
3927155,3927155,2023-07-08 13:29:06,4052,5612,26,13613346,157
3927156,3927156,2023-07-08 13:29:09,4076,2423,8,13613349,157
3927157,3927157,2023-07-08 13:29:13,1083,9703,95,13613353,157
3927158,3927158,2023-07-08 13:29:17,3115,9963,48,13613357,157
3927159,3927159,2023-07-08 13:29:17,3026,2939,75,13613357,157
3927160,3927160,2023-07-08 13:29:20,4980,2583,35,13613360,157
3927162,3927162,2023-07-08 13:29:21,4256,6508,85,13613361,157
3927161,3927161,2023-07-08 13:29:21,4808,3756,60,13613361,157
3927163,3927163,2023-07-08 13:29:22,3672,9750,22,13613362,157
3927164,3927164,2023-07-08 13:29:23,2461,9351,87,13613363,157
3927165,3927165,2023-07-08 13:29:26,3759,722,52,13613366,157
3927166,3927166,2023-07-08 13:29:28,4492,8440,95,13613368,157
3927167,3927167,2023-07-08 13:29:29,3294,8611,37,13613369,157
3927168,3927168,2023-07-08 13:29:31,180,7701,53,13613371,157
3927169,3927169,2023-07-08 13:29:32,3028,4808,85,13613372,157
3927170,3927170,2023-07-08 13:29:33,996,5753,49,13613373,157
3927171,3927171,2023-07-08 13:29:34,4462,302,50,13613374,157
3927172,3927172,2023-07-08 13:29:39,1155,9669,48,13613379,157
3927174,3927174,2023-07-08 13:29:40,2894,3633,32,13613380,157
3927173,3927173,2023-07-08 13:29:40,4648,8316,81,13613380,157
3927175,3927175,2023-07-08 13:29:42,10,7202,46,13613382,157
3927176,3927176,2023-07-08 13:29:43,2442,3580,52,13613383,157
3927177,3927177,2023-07-08 13:29:45,1202,1396,83,13613385,157
3927178,3927178,2023-07-08 13:29:46,3518,8683,38,13613386,157
3927179,3927179,2023-07-08 13:29:47,1468,1543,10,13613387,157
3927180,3927180,2023-07-08 13:29:47,4463,8147,60,13613387,157
3927181,3927181,2023-07-08 13:29:48,680,6912,6,13613388,157
3927182,3927182,2023-07-08 13:29:49,4630,3803,47,13613389,157
3927183,3927183,2023-07-08 13:29:49,2820,1012,24,13613389,157
3927184,3927184,2023-07-08 13:29:50,2870,824,37,13613390,157
3927187,3927187,2023-07-08 13:29:51,3514,5026,51,13613391,157
3927186,3927186,2023-07-08 13:29:51,2715,3594,46,13613391,157
3927185,3927185,2023-07-08 13:29:51,2520,3080,46,13613391,157
3927188,3927188,2023-07-08 13:29:52,4038,5353,43,13613392,157
3927189,3927189,2023-07-08 13:29:53,55,703,43,13613393,157
3927190,3927190,2023-07-08 13:29:54,711,2894,54,13613394,157
3927191,3927191,2023-07-08 13:29:58,4273,2004,98,13613398,157
3927192,3927192,2023-07-08 13:30:00,568,3607,36,13613400,157
3927193,3927193,2023-07-08 13:30:00,2832,6921,14,13613400,157
3927194,3927194,2023-07-08 13:30:00,2086,5001,42,13613400,157
3927195,3927195,2023-07-08 13:30:00,2538,9724,62,13613400,157
3927196,3927196,2023-07-08 13:30:01,1848,2973,48,13613401,157
3927197,3927197,2023-07-08 13:30:04,2085,6897,46,13613404,157
3927198,3927198,2023-07-08 13:30:06,4683,8347,58,13613406,157
3927199,3927199,2023-07-08 13:30:08,4125,9071,12,13613408,157
3927200,3927200,2023-07-08 13:30:08,4503,1315,11,13613408,157
3927201,3927201,2023-07-08 13:30:13,246,7151,83,13613413,157
3927202,3927202,2023-07-08 13:30:16,3324,9820,70,13613416,157
3927203,3927203,2023-07-08 13:30:18,3289,1244,7,13613418,157
3927204,3927204,2023-07-08 13:30:19,2261,8681,35,13613419,157
3927205,3927205,2023-07-08 13:30:21,4721,6066,85,13613421,157
3927206,3927206,2023-07-08 13:30:23,4523,3697,44,13613423,157
3927207,3927207,2023-07-08 13:30:23,17,3011,67,13613423,157
3927208,3927208,2023-07-08 13:30:23,681,8246,99,13613423,157
3927209,3927209,2023-07-08 13:30:25,4604,8042,37,13613425,157
3927210,3927210,2023-07-08 13:30:26,2627,6154,84,13613426,157
3927211,3927211,2023-07-08 13:30:27,424,3311,65,13613427,157
3927212,3927212,2023-07-08 13:30:28,3630,3929,71,13613428,157
3927213,3927213,2023-07-08 13:30:30,744,5965,69,13613430,157
3927214,3927214,2023-07-08 13:30:31,1217,5690,45,13613431,157
3927215,3927215,2023-07-08 13:30:33,3768,2437,74,13613433,157
3927216,3927216,2023-07-08 13:30:34,4367,2018,20,13613434,157
3927217,3927217,2023-07-08 13:30:35,1380,7326,66,13613435,157
3927218,3927218,2023-07-08 13:30:36,3705,6142,61,13613436,157
3927219,3927219,2023-07-08 13:30:36,21,6338,28,13613436,157
3927220,3927220,2023-07-08 13:30:37,3668,1254,56,13613437,157
3927221,3927221,2023-07-08 13:30:39,765,4548,21,13613439,157
3927222,3927222,2023-07-08 13:30:39,3313,7438,55,13613439,157
3927223,3927223,2023-07-08 13:30:40,3303,3356,54,13613440,157
3927224,3927224,2023-07-08 13:30:42,4482,4439,32,13613442,157
3927225,3927225,2023-07-08 13:30:43,2208,8213,54,13613443,157
3927226,3927226,2023-07-08 13:30:43,2653,3290,24,13613443,157
3927227,3927227,2023-07-08 13:30:47,1142,833,41,13613447,157
3927228,3927228,2023-07-08 13:30:49,1048,1396,5,13613449,157
3927229,3927229,2023-07-08 13:30:50,1591,1726,87,13613450,157
3927230,3927230,2023-07-08 13:30:51,2698,5227,68,13613451,157
3927231,3927231,2023-07-08 13:30:54,1814,514,88,13613454,157
3927232,3927232,2023-07-08 13:30:55,3487,661,49,13613455,157
3927233,3927233,2023-07-08 13:30:56,3954,2993,62,13613456,157
3927234,3927234,2023-07-08 13:30:56,4081,5581,56,13613456,157
3927236,3927236,2023-07-08 13:30:58,2411,7679,57,13613458,157
3927235,3927235,2023-07-08 13:30:58,1148,245,8,13613458,157
3927237,3927237,2023-07-08 13:31:02,1921,5235,56,13613462,157
3927238,3927238,2023-07-08 13:31:05,3901,4935,6,13613465,157
3927239,3927239,2023-07-08 13:31:05,4585,4637,6,13613465,157
3927240,3927240,2023-07-08 13:31:07,4103,901,92,13613467,157
3927241,3927241,2023-07-08 13:31:08,3903,1896,31,13613468,157
3927242,3927242,2023-07-08 13:31:13,1263,5153,26,13613473,157
3927243,3927243,2023-07-08 13:31:15,3773,3586,21,13613475,157
3927244,3927244,2023-07-08 13:31:16,919,4334,26,13613476,157
3927245,3927245,2023-07-08 13:31:18,2361,6101,60,13613478,157
3927246,3927246,2023-07-08 13:31:18,4820,2601,89,13613478,157
3927248,3927248,2023-07-08 13:31:19,1694,5031,56,13613479,157
3927247,3927247,2023-07-08 13:31:19,3065,281,84,13613479,157
3927249,3927249,2023-07-08 13:31:20,602,2242,74,13613480,157
3927250,3927250,2023-07-08 13:31:20,2459,3439,5,13613480,157
3927251,3927251,2023-07-08 13:31:23,4710,6591,20,13613483,157
3927252,3927252,2023-07-08 13:31:23,82,9174,60,13613483,157
3927253,3927253,2023-07-08 13:31:24,3072,8530,80,13613484,157
3927254,3927254,2023-07-08 13:31:24,3638,7216,20,13613484,157
3927255,3927255,2023-07-08 13:31:25,1728,8876,28,13613485,157
3927256,3927256,2023-07-08 13:31:26,3411,446,81,13613486,157
3927257,3927257,2023-07-08 13:31:26,18,6846,95,13613486,157
3927258,3927258,2023-07-08 13:31:27,4235,6608,88,13613487,157
3927259,3927259,2023-07-08 13:31:29,1,4677,39,13613489,157
3927260,3927260,2023-07-08 13:31:30,2880,8373,96,13613490,157
3927261,3927261,2023-07-08 13:31:31,2340,5638,22,13613491,157
3927262,3927262,2023-07-08 13:31:32,2416,1959,67,13613492,157
3927263,3927263,2023-07-08 13:31:34,811,1935,74,13613494,157
3927264,3927264,2023-07-08 13:31:34,4928,8539,42,13613494,157
3927265,3927265,2023-07-08 13:31:34,1962,5041,24,13613494,157
3927266,3927266,2023-07-08 13:31:36,3962,815,22,13613496,157
3927267,3927267,2023-07-08 13:31:38,1634,5761,53,13613498,157
3927268,3927268,2023-07-08 13:31:39,3120,7940,59,13613499,157
3927269,3927269,2023-07-08 13:31:41,3724,5800,83,13613501,157
3927270,3927270,2023-07-08 13:31:42,4574,3578,81,13613502,157
3927271,3927271,2023-07-08 13:31:43,1142,3945,41,13613503,157
3927272,3927272,2023-07-08 13:31:43,3730,5486,54,13613503,157
3927273,3927273,2023-07-08 13:31:45,428,5064,18,13613505,157
3927274,3927274,2023-07-08 13:31:46,3034,2583,93,13613506,157
3927275,3927275,2023-07-08 13:31:48,626,6685,60,13613508,157
3927276,3927276,2023-07-08 13:31:49,3602,4128,84,13613509,157
3927277,3927277,2023-07-08 13:31:49,1898,9311,32,13613509,157
3927278,3927278,2023-07-08 13:31:51,2485,1817,89,13613511,157
3927279,3927279,2023-07-08 13:31:51,470,1772,46,13613511,157
3927280,3927280,2023-07-08 13:31:51,3071,3857,36,13613511,157
3927281,3927281,2023-07-08 13:31:51,669,6688,52,13613511,157
3927282,3927282,2023-07-08 13:31:52,2701,7724,96,13613512,157
3927283,3927283,2023-07-08 13:31:52,1367,7216,23,13613512,157
3927284,3927284,2023-07-08 13:31:54,3284,419,73,13613514,157
3927285,3927285,2023-07-08 13:31:57,3433,3711,34,13613517,157
3927286,3927286,2023-07-08 13:31:58,4618,9144,67,13613518,157
3927287,3927287,2023-07-08 13:31:59,3340,3325,38,13613519,157
3927288,3927288,2023-07-08 13:31:59,3554,7902,65,13613519,157
3927289,3927289,2023-07-08 13:32:01,955,193,93,13613521,157
3927290,3927290,2023-07-08 13:32:01,3,5971,41,13613521,157
3927291,3927291,2023-07-08 13:32:02,184,3108,9,13613522,157
3927292,3927292,2023-07-08 13:32:02,2008,1818,40,13613522,157
3927293,3927293,2023-07-08 13:32:03,519,8135,10,13613523,157
